"ID";"Distance_traveled1";"ComeDown1";"hang1";"jump1";"immobile1";"rearup1";"digforage1";"walk1";"Groom1";"Twitch1";"Unknown1";"Awaken1";"Chew1";"Sniffing1";"RemainLow1";"Eat1";"Drink1";"Stretch1";"Distance_traveled2";"ComeDown2";"hang2";"jump2";"immobile2";"rearup2";"digforage2";"walk2";"Groom2";"Twitch2";"Unknown2";"Awaken2";"Chew2";"Sniffing2";"RemainLow2";"Eat2";"Drink2";"Stretch2";"Distance_traveled3";"ComeDown3";"hang3";"jump3";"immobile3";"rearup3";"digforage3";"walk3";"Groom3";"Twitch3";"Unknown3";"Awaken3";"Chew3";"Sniffing3";"RemainLow3";"Eat3";"Drink3";"Stretch3";"Distance_traveled4";"ComeDown4";"hang4";"jump4";"immobile4";"rearup4";"digforage4";"walk4";"Groom4";"Twitch4";"Unknown4";"Awaken4";"Chew4";"Sniffing4";"RemainLow4";"Eat4";"Drink4";"Stretch4";"Distance_traveled5";"ComeDown5";"hang5";"jump5";"immobile5";"rearup5";"digforage5";"walk5";"Groom5";"Twitch5";"Unknown5";"Awaken5";"Chew5";"Sniffing5";"RemainLow5";"Eat5";"Drink5";"Stretch5";"Distance_traveled6";"ComeDown6";"hang6";"jump6";"immobile6";"rearup6";"digforage6";"walk6";"Groom6";"Twitch6";"Unknown6";"Awaken6";"Chew6";"Sniffing6";"RemainLow6";"Eat6";"Drink6";"Stretch6";"Distance_traveled7";"ComeDown7";"hang7";"jump7";"immobile7";"rearup7";"digforage7";"walk7";"Groom7";"Twitch7";"Unknown7";"Awaken7";"Chew7";"Sniffing7";"RemainLow7";"Eat7";"Drink7";"Stretch7";"Distance_traveled8";"ComeDown8";"hang8";"jump8";"immobile8";"rearup8";"digforage8";"walk8";"Groom8";"Twitch8";"Unknown8";"Awaken8";"Chew8";"Sniffing8";"RemainLow8";"Eat8";"Drink8";"Stretch8";"Distance_traveled9";"ComeDown9";"hang9";"jump9";"immobile9";"rearup9";"digforage9";"walk9";"Groom9";"Twitch9";"Unknown9";"Awaken9";"Chew9";"Sniffing9";"RemainLow9";"Eat9";"Drink9";"Stretch9"
"100";NA;0.0274945882120897;0.0764541568211834;0.0144337567297406;0.817776820759447;0.0464834840100684;0.0138013111868471;0.168192420983202;0.203890727036392;0.129961074758487;0.0902377811277358;0.0565632810390695;0.00422577127364258;0.0362694939374151;0.30960324072378;0.0260494036125864;0;0.329438555583225;NA;0.0495142052817051;0.114085717984353;0.0184965687660982;0.617424474526579;0.074740931868366;0.0112744363110166;0.224361463404452;0.444976467686924;0.12847469449832;0.299560191474819;0.0509012752709158;0.0130531756878365;0.0599639287560394;0.471323715321801;0.0516659578131923;0;0.103828016114912;NA;0.0398143841492643;0.163185874479471;0;0.595053685719943;0.0607971734235753;0.0167774098561572;0.184591641398179;0.553212838285993;0.0713883484631512;0.213784245686402;0.0410960933531265;0.00666666666666667;0.0401847584889447;0.411303258399894;0.0371184290855335;0;0.206505313356447;NA;0.0321338054645584;0.165504721580676;0.0128613192882607;0.749841531573738;0.0670789258191869;0.0147380355167811;0.172019310761478;0.31122953945962;0.150365747357166;0.193973531684485;0.0546883018499515;0.0183259269614798;0.0533113989983183;0.359968438234028;0.0520747486659471;0;0.25482150943522;NA;0.0138186386402332;0;0;0.876271987635636;0.016973720943861;0.0101908094043068;0.132151377592763;0.143898810529107;0.14114867365194;0.0710297552484398;0.0647117044290849;0;0.02157919464533;0.239611634407396;0;0;0.300763963057473;NA;0.0171860015649083;0;0;0.932959539374406;0.0225017580185205;0;0.057552031127666;0.191804665052404;0.201188452076517;0.0625411257099142;0.0384839272713668;0;0.0143788405253108;0.144578537779637;0;0;0.132486763927699;NA;0.0370947951504307;0.121245296572396;0.0132186680271881;0.740854054927425;0.0611343096983061;0.0120600796009041;0.180362559217361;0.35967843667764;0.14480153910946;0.221663648116917;0.0524173639615357;0.0128569655698162;0.0486399794907927;0.377456708301557;0.0433345743182938;0;0.203900900111475;NA;0.0421973299772675;0.0954025934990014;0.0154674981434609;0.722572891772415;0.0634023513446337;0.00942809041582063;0.189350014248695;0.388866328288521;0.162748264617273;0.261611662466592;0.0512630079207948;0.0109155364581963;0.050603917844195;0.400872570734021;0.0432049379893857;0;0.107663779246793;NA;0.0286706552504806;0.135950957952123;0.00956762919603035;0.77835132849418;0.0550542958995473;0.0135647962965466;0.160575709506723;0.314027128522344;0.142145244231728;0.172927260034561;0.0551130473563593;0.0138347689600344;0.0436223866994829;0.332529775779456;0.0408983720669342;0;0.257530144472577
"101";NA;0.0975442512523468;0.33710956252064;0.0372811071775095;0.533435630070369;0.165687600478675;0.0184197099403252;0.313989308280212;0.427363874177943;0.0395284707521047;0.102251440786217;0.022294030804765;0.04551294949164;0.09102589898328;0.496031873015857;0.0713183673664051;0.015526475085203;0.0869112848171711;NA;0.0868296835154542;0.190261206238494;0.0372632820421415;0.674108964206007;0.146983129657932;0.00449466574975495;0.229339558289958;0.398892405938182;0;0.0760028353183681;0;0.0360134654951408;0.100597541321174;0.483199215108511;0.0788639881031172;0.0130267789455786;0.100080775457435;NA;0.12713364213678;0.706137118150313;0.0445554170128076;0.126637423524948;0.23094010767585;0.00769800358919501;0.348159180282259;0.319107551821685;0;0.116237305161085;0;0.0371184290855335;0.135455336359068;0.379805018202566;0.0904720132703213;0;0.0712325352214427;NA;0.123076682089604;0.461863936391821;0.0522509208546484;0.374239412468291;0.216746659611627;0.0125323307869706;0.342741904888723;0.432526721809607;0;0.134741932861222;0;0.0404857721225729;0.140580013457791;0.470340000379043;0.0791137205881292;0;0.0938100963050098;NA;0.103538727086536;0.400037686666855;0.0399748664756837;0.383879517670717;0.177087927322418;0.0193703221510254;0.333686579994374;0.461579111726159;0.0824255412432714;0.102449072203265;0.0237237027116713;0.0505248831675589;0.102449072203265;0.527714328079408;0.0889356381811783;0.0138186386402332;0.0816906777678509;NA;0.0411337224471949;0.212489761480823;0.0169387080742195;0.840157710732309;0.0687133101177768;0.00410824015008881;0.144461753804376;0.320824360113434;0.140748451438296;0.0443899102839947;0.0188263214608387;0.0243913244589292;0.0518843244377612;0.300674347577473;0.0318222913670292;0;0.0403570561751271;NA;0.100760429675304;0.373196115692912;0.0415200642737778;0.56240014947444;0.175304302608382;0.0107466025869728;0.285375033143251;0.405567205730829;0.0577264411464534;0.101143401210491;0.0111761828544913;0.0387730025263335;0.112803631287838;0.462166119144679;0.0773956506595565;0.00952398654464622;0.0884031544683245;NA;0.0751196433216515;0.165731289091231;0.0321913726058199;0.744484639090884;0.127303164889964;0.0038096965887973;0.199951614853532;0.367753151259439;0.0745961551089544;0.0653226890216253;0.00906889184111991;0.03250544221488;0.0870691410138194;0.433983361217059;0.067965101036323;0.0110415497113869;0.0862821285594917;NA;0.117289467696581;0.495567966883658;0.0474500004506289;0.352408003359994;0.206117714550454;0.0141976015894333;0.341105867920668;0.424426403058881;0.0433032720509548;0.123652234809446;0.0124635390569951;0.0423642483977039;0.129788761127555;0.47320725271512;0.0825058313410056;0.00725979179979851;0.0872606693221002
"103";NA;0.0431635869465831;0.163545173605105;0.0185003217475239;0.534937134713265;0.125415974527437;0;0.140566456067686;0.11132321026119;0.0939699800088153;0.763571651298466;0.0582226841736187;0.029277002188456;0.0587062907313055;0.181814596826128;0.0447546220012659;0;0.0479645206177987;NA;0.103434090662175;0.35882524375461;0.0397387300585545;0.554672075294143;0.174737898961082;0.005;0.317872703382275;0.33853237166727;0.0730106537126984;0.151368755032206;0.0325106820052186;0.0541346058963724;0.129967944765879;0.480143207803672;0.123530248207563;0;0.0988475256813914;NA;0.0136082763487954;0.0226077666104176;0.0237268405600696;0.4263106153273;0.0363114103074849;0;0.0413655788199695;0;0.0824621125123532;0.890052016790363;0.0467459643732503;0;0.0165551826952793;0.0878129324821299;0.0133333333333333;0;0.0680413817439772;NA;0.013495257374191;0.036765644491434;0.0135570208885198;0.509888844013861;0.0726626887232912;0;0.0427539833356026;0.0964620598429223;0.0703731550548997;0.824037374143286;0.0711171154524401;0.00316623793430652;0.0452598549435049;0.0979830002475452;0.0206817795821195;0;0.143852007866016;NA;0.00708881205008336;0.13296011416887;0.0325879816713729;0.414494505563558;0.121547806836379;0;0.0230794999205554;0.0522844942761096;0.102350925217105;0.839360448883004;0.0735097618832173;0.122193793963041;0.0588840953349636;0.0470218595589531;0.220559665769048;0;0.038610714441483;NA;0.0405656211619293;0.209197784596704;0.0177892016741205;0.798785998706761;0.0756407230752177;0.00616236022513321;0.111036543192098;0.323789534184256;0.175804360002193;0.311732602064451;0.0142313613392964;0.0414911916837993;0.0483045891539648;0.231642456920361;0.0751370056646734;0;0.0405135805745489;NA;0.0642988012298752;0.234024397331487;0.0295751029886961;0.550395164488871;0.125012280098551;0.00367883603690979;0.196690665882021;0.238780317656734;0.0954398864721902;0.620106305059007;0.0536581586991901;0.0609243748316021;0.0867832260336178;0.305469768469192;0.118896344990628;0;0.102649121307799;NA;0.0878626658665749;0.312861376995587;0.033715755022721;0.664264189596464;0.149055271239029;0.00506369683541833;0.270678511522784;0.334689548712077;0.119129479384825;0.133901921556008;0.0300363818646249;0.0489005425116095;0.109899375542081;0.421969109917535;0.108135365907385;0;0.0834443704689715;NA;0.0119716107399052;0.0758066499314713;0.0229977184339425;0.462893071212771;0.0855214350768577;0;0.0416377615874565;0.0768364318735622;0.0805035010710539;0.843591599572973;0.0675507719875688;0.0672214548671193;0.0463658490229306;0.086130136246593;0.12120904253645;0;0.113144440230452
"104";NA;0.0681821789312246;0.217411722643599;0.0247005880014838;0.641835166497116;0.139012246805469;0.02396674283053;0.212664502153487;0.337647674923066;0.0811010539535767;0.317907968114164;0.0293277862720501;0.0195940953204931;0.0943019466546536;0.466684736044734;0.0563524199843737;0;0.132501123085986;NA;0.0594944324427362;0.110614325212044;0.0261781602584603;0.736870439027225;0.0960497209896812;0;0.147618035814298;0.441721365196498;0.104030549789094;0.125365732424245;0.0335124925813539;0.015858657130666;0.0662461789154027;0.416392324853544;0.0626855197359343;0;0.0691070312616144;NA;0.0524933858267454;0.132804506840081;0.025962936545662;0.789866374071519;0.0881076782293289;0.0222777085064038;0.184611704616694;0.262325779927964;0.115437974366869;0.177346699579811;0.0127656947700845;0.0249443825784929;0.0342106762629792;0.417150829814367;0.0697614984548545;0;0.126021750033403;NA;0.0804436320964075;0.183063141067165;0.0246275514561805;0.735231082855128;0.149166439142376;0.0180965571343546;0.196174780986423;0.241528134176947;0.0749157142657213;0.285824957679956;0.0258198889747161;0.0244231699021682;0.0841885936350383;0.431281047215794;0.0483650833406674;0;0.124151253858294;NA;0.0469505602615956;0.14885380054385;0.0128122638067047;0.736245170730366;0.0933105978530402;0.0183032340095782;0.208961698942152;0.28913896318812;0.0575315804325648;0.215403481788246;0.028414260227122;0.0118618513558356;0.0795085406745779;0.460612802800631;0.0295697794935384;0;0.162898782685246;NA;0.0495975363482335;0.0756686090570223;0.0189380513524897;0.665233692005225;0.0999577970017077;0.00941316073041935;0.148820963996658;0.499104683640684;0.173703758682968;0.243367721979037;0.0417446527564343;0.0181414972935156;0.0569254453571856;0.393373379925174;0.0546565803188591;0;0.119545552993436;NA;0.0634014074396958;0.139796475375849;0.0233299846033786;0.732888858864237;0.113845376718372;0.0137655100599097;0.175325997863324;0.368262235061531;0.102834249172453;0.214038511906909;0.0307725994094424;0.019237885149322;0.0714759280468287;0.424465818631813;0.0543176500398123;0;0.113847543942684;NA;0.0559854497161105;0.101027255554737;0.0234867322382351;0.73969870390593;0.0948857224772674;0.00444994159489985;0.141711103217448;0.439735465462022;0.132836178277274;0.155611673494838;0.035665690654511;0.0172345496886428;0.0625107251523761;0.401227489524129;0.0614610727260091;0;0.0654725685852654;NA;0.0684279590196103;0.169691460784428;0.0224071516223731;0.737164790177846;0.126979927500293;0.0186953085854927;0.19843120271241;0.26684055818999;0.0793174768630617;0.262744503394077;0.026051621999102;0.0211329586605277;0.0775610656768123;0.435836859289038;0.0462959983552338;0;0.142418188306867
"105";NA;0.044854261357253;0.0726824469541174;0.00645497224367903;0.9176412568049;0.0849194296012963;0.00487950036474267;0.115508709216067;0.0718173940994666;0.165911981828576;0.0435411682587104;0.027548658250967;0.0119522860933439;0.0624404478187779;0.295431484281486;0.0375594766432426;0;0.0427826733953962;NA;0.0887782078719065;0.1727550617992;0.0137944225858755;0.685812890923819;0.153815954864004;0.00839795305034477;0.223228592831098;0.321341168190319;0;0.115981736236297;0;0.0438499831769344;0.109489834925877;0.497696623933079;0.0962849507962364;0;0.174883289662925;NA;0.0176383420737639;0;0;0.886867145255327;0.0270801280154532;0;0.0678232998312527;0.214683229174728;0.185652004208591;0.074436152108641;0.0416333199893227;0;0.0349602949390051;0.297184317416849;0;0;0.172991115164698;NA;0.0129905820264837;0;0;0.941380454208383;0.0176288667348724;0;0.051946248164932;0.0968682540702399;0.220805845454327;0.0332077836091266;0.041059485750456;0;0.026300747580787;0.211704306640872;0;0;0.0643715198262803;NA;0.0100250941423417;0;0;0.963141495855373;0.0199664710577298;0;0.0251627865934147;0.0948948108466851;0.221279967734549;0.0263337679925114;0.0240741456569538;0;0.0111334226016742;0.0997148362893627;0;0;0.0435062905788692;NA;0.0236892683424194;0.0268611054750502;0.00821648030017761;0.771952972923262;0.0500632511321833;0.00503154605426628;0.0818045421866223;0.400126562255975;0.188900884867693;0.0451906416509769;0.0035578403348241;0.00503154605426628;0.0341256056653258;0.422355260704452;0.0222187057695976;0;0.105482616001316;NA;0.0554416135604568;0.105657855985526;0.00885778751742911;0.834771421367196;0.0962612203911661;0.00539576096284133;0.143172609984213;0.253793328400467;0.168148360701238;0.077685492699528;0.0264617092746295;0.0267584160592974;0.0698982376879247;0.36579309615299;0.0591242945895181;0;0.127074932579197;NA;0.0775326732239771;0.152977674149882;0.012772258953457;0.690196727655654;0.136567333181184;0.00794844301395331;0.198207431145841;0.38455690992768;0.0893002816970584;0.102909123017294;0.00168191982983816;0.0373699221256801;0.096271853021074;0.477440133024391;0.0838658141083066;0;0.151487983505719;NA;0.0137341511231495;0.00471077497150708;0;0.930398430254415;0.020913046758762;0;0.0505082810437959;0.141552059921619;0.213867367871356;0.0436859299038863;0.0362479772898458;0;0.0247782584071247;0.225841007984945;0;0;0.102208619703759
"106";NA;0.0703520060972305;0.0471825229951777;0.0225594452819339;0.917131916564325;0.106793079854277;0;0.138207056535441;0.178469018253002;0.061431339915466;0.107113091103349;0.0373608529524332;0.0460007763909635;0.082194600680047;0.229433826957537;0.0888417533756349;0.00668153104781061;0.0502671434864337;NA;0.0866006349110484;0.141370005828163;0.027286525162533;0.689734248340137;0.142031465857849;0.00538914689820467;0.224496503019505;0.422811585654528;0.128139775168361;0.196272189260801;0.0490705695104429;0.0359867962584959;0.0943415604757697;0.403625484023414;0.0897962490120476;0.00444994159489985;0.089656476778774;NA;0.0588154678571824;0.237533623350932;0.0258198889747161;0.625134059696472;0.133277766198879;0.0105409255338946;0.246531494494675;0.299369708257569;0;0.43149181357841;0.0165551826952793;0.125048138878742;0.0710242525088751;0.370764974972915;0.108046629165718;0;0.151828363133678;NA;0.0852731617428214;0.324977989101058;0.0153489078579252;0.843766271231457;0.156827358532541;0.00592348877759092;0.121237010431686;0.113109021716443;0.0517528991757893;0.175909143405056;0.0467846699966996;0.0668168733910659;0.0625148269797983;0.227201933228623;0.133352129001025;0;0.0931397921704102;NA;0.0555767687026737;0.156970908122015;0.0187552337753985;0.914683861322673;0.0935257647748305;0.00409272754535029;0.102039503632209;0.109941357902995;0.0776756128879646;0.198123525416047;0.0378217630755634;0.0371063932781206;0.0720599043556498;0.190670157281421;0.0668506673511427;0;0.0983617907322091;NA;0.0840935785765233;0.226326376483129;0.0168136974500235;0.580542449666671;0.132135973950376;0.00821648030017761;0.214996810887936;0.507022415636435;0.0694766451364002;0.210023105017877;0.0249894492504269;0.0528910990094778;0.100903095092054;0.443223710313388;0.0918860053255312;0;0.127040310556646;NA;0.0802946602977105;0.227785747718045;0.0218121240984819;0.760215868869937;0.138805304902683;0.00623445175487683;0.184581571950092;0.328781716301515;0.0915628955289116;0.216210229796452;0.0430680687817028;0.058002841682942;0.0821752245368108;0.336657471894705;0.103236672641585;0.00271662912462081;0.101903168952484;NA;0.0862978447451779;0.166913610160181;0.0242314826405207;0.661387865057998;0.138968559524802;0.00499041226346952;0.222692510028938;0.453238664895573;0.115266640739778;0.182267013932352;0.0420157788276986;0.0423450522289897;0.0932029055834388;0.420071148872358;0.0911505848515189;0.00379049021789452;0.0930537684965935;NA;0.0764926969460755;0.280401600905035;0.0196360787699348;0.826603430686533;0.140848101521694;0.00738605851446515;0.147081328674199;0.149296392630631;0.056936752672598;0.249987517025383;0.0423642483977039;0.0775193293122006;0.0734903543162721;0.248110753310816;0.11759651901843;0;0.114980550728242
"107";NA;0.0502375310282017;0.199075243013672;0.0178452341243364;0.686530701980549;0.081302638626425;0.0249404051595761;0.159285981208403;0.237202194240232;0.0915800456535416;0.473408989594168;0.0311008344705075;0.0340255506235843;0.0541712452277388;0.236787779205246;0.183257560098713;0;0.242733687108203;NA;0.0505807853001924;0.44804525938285;0.0187391332646831;0.58805603558683;0.0973307111179851;0.0192259450664036;0.197639535869253;0.334293007975815;0.0940542642332715;0.279620204466477;0.0370709782139961;0.0167292554167446;0.0630574152956048;0.324109340634405;0.0401811081497912;0;0.288675134594813;NA;0.075375602693985;0.494218425245207;0.0370185138865726;0.269512591611296;0.116777724918055;0.0334442598739831;0.362317642510096;0.388930156540563;0.0908397041598653;0.303131801183724;0.0555777733351102;0.0144016459964619;0.0679869268479038;0.421698505605165;0.0657154359227611;0;0.113431330181157;NA;0.0597404578636991;0.342339486684917;0.0274508750866749;0.469719694582521;0.0898527524684064;0.0384972522319042;0.266149247393363;0.3961911389044;0.0966524058273454;0.419079230978974;0.0435093782801956;0.0276630882125799;0.0734403411571133;0.364250411905188;0.0582822905935019;0;0.232066017743828;NA;0.0484603828938418;0.23654407375259;0.0115759816034647;0.817759327833047;0.0734641744296029;0.0297955062770354;0.181303672813168;0.232357375068543;0.0888225604009528;0.184735765845652;0.0317021312474121;0.0363769581201762;0.0476587534868422;0.224720187075087;0.197327198963007;0;0.184663213750229;NA;0.0337526370277807;0.203637802066266;0.0175504096145113;0.928385013977076;0.0945118482068613;0.0187139245072789;0.136656889636901;0.0739483227015985;0.0415927614604654;0.115030724202487;0.0281646754845086;0.0071156806696482;0.0642713131012874;0.153111194805225;0.0256559515142445;0;0.10556258767012;NA;0.053804804149532;0.372293843659898;0.0225005124992883;0.631420429601062;0.0933956916969529;0.0288611214204039;0.22634373928802;0.32786311006606;0.0891975984100224;0.305818121188448;0.0389214998276208;0.0233166343337619;0.0650026018970205;0.317107157865438;0.0876591857213402;0;0.232547261394943;NA;0.044871037002568;0.385256296240702;0.0171761217126604;0.709320137505812;0.0934287279323931;0.0172317981040976;0.173155302028814;0.288190284094977;0.0854277046414482;0.240943229510072;0.0629495327874713;0.0146478458134014;0.0626826832063399;0.283856852381052;0.0348917318313604;0;0.250455523693647;NA;0.060686472104087;0.348147465049294;0.0258198889747161;0.570902554934464;0.0920963534913219;0.0358246099973319;0.262834226824759;0.358629177189185;0.0916383976921056;0.347813991025682;0.0413927659450824;0.0292137688485668;0.0667175025780662;0.338604189343762;0.115765957082523;0;0.204417239407517
"108";NA;0.0230165571874228;0.0276026223736942;0.00668153104781061;0.92892026414696;0.0395284707521047;0;0.131067049362421;0.171746976129199;0.147650246319115;0.0591859458864703;0.0437117179451264;0.0103509833901353;0.0305699821642704;0.237935065171351;0.0274404116309539;0;0.0416547602035955;NA;0.0844622330309092;0.20016057810696;0.0189764879534347;0.777033110719195;0.137534223561274;0;0.164552860531105;0.369713518384218;0.123389219944019;0.106809643132683;0.0279126578072289;0.0497920710020383;0.103932065135453;0.320255503752972;0.104823431575335;0;0.100026770178501;NA;0.0549747416749021;0.168303077588991;0.0232538328182848;0.867456904682579;0.100369687027877;0.00544331053951817;0.127337405403184;0.218784521085626;0.14544949486181;0.23074757733169;0.0530548283836148;0.0676592771006148;0.0481509970667121;0.217255609824004;0.0833999733546454;0;0.0553105709540162;NA;0.0518335489039671;0.284292200276132;0.0350676634410493;0.709818949229341;0.217589129415433;0.00592348877759092;0.192160473177923;0.196110892197321;0.094511009025762;0.292530228928726;0.0341503873436692;0.0563584422990849;0.0928613198726353;0.272090824680881;0.0745468067681753;0;0.317929811561239;NA;0.0182114878979529;0.0245563652721017;0;0.942756925068967;0.0391706313257645;0;0.0892177056137114;0.152214254357076;0.188372203634659;0.0420177835844947;0.0453905442524948;0.0272712044648714;0.0256898131398903;0.185874725918677;0.0210288148804535;0;0.0382182746328625;NA;0.0415420076142749;0.0516806160562098;0.00768581355211053;0.83617574314119;0.0574419538235925;0;0.142358079450413;0.29003855410824;0.137840487520902;0.0948015916119128;0.0503573726370127;0;0.0424959665497301;0.38958487048141;0.0395117885522683;0;0.0550412196901459;NA;0.0623834224346401;0.20252730579964;0.0232391769901821;0.798676575966162;0.14932091583246;0.00351624743775538;0.159917758289752;0.28040171832562;0.131065027917544;0.185507297613473;0.0381054811720196;0.0476603960654517;0.0837073702715858;0.293530641311472;0.0801642724883137;0;0.185445969800191;NA;0.0739792840796292;0.172620163357937;0.01662387669448;0.798313155119736;0.120153431509524;0;0.152945129786947;0.354111651500477;0.133023143456906;0.098497737885045;0.032729574870827;0.0426785951986374;0.0907026491360858;0.3286335345031;0.0913858688093716;0;0.0885248957637935;NA;0.0453373852585308;0.220065975901369;0.0273502310115409;0.809005599549045;0.167861643047652;0.0048079145721943;0.160644794140426;0.188320557706597;0.134201978594635;0.234421214044468;0.0417929201400505;0.0503432508224781;0.0728712377471374;0.246739252855472;0.0639000606660171;0;0.238466746684221
"109";NA;0.0325960120260132;0.0196698948117361;0.00345032779671177;0.796414958243682;0.0757305687791862;0.00517549169506766;0.234203310130729;0.24935631419431;0.0587822859614794;0.107251928609588;0.0281894103723873;0.00597614304667197;0.0361050055888575;0.41561772729047;0.0293277862720501;0;0.22517189201226;NA;0.0428571428571429;0.0703344778576638;0.0103015750727543;0.745741652480869;0.0840310923991585;0.00260820265478651;0.121066687644219;0.376825263101566;0.198202809620592;0.344845425295072;0.137642937455187;0.0222539456105675;0.0749058365799455;0.283395351355784;0.05426064584093;0;0.0814578059467591;NA;0.0394405318873308;0.102704177851479;0;0.81615630311302;0.0694422221866655;0.0101835015443463;0.207863915597218;0.233412684919825;0.135919366074427;0.13832329280831;0.037810443393719;0.0146565621758588;0.0491407653055466;0.392965930103644;0.0668885197479663;0;0.136381816969859;NA;0.0729495539869887;0.40873707726258;0.028112436858063;0.576723380814649;0.174075910807542;0.0109681699421416;0.191616262305551;0.324898287534896;0.0934084910424658;0.325958518407849;0.0472996809313465;0.0463721461639379;0.14272675754145;0.349808397250505;0.0693928797697587;0;0.233035972354114;NA;0.0168747479663541;0.202844099355185;0;0.755673127778738;0.0702949040424579;0.00818545509070058;0.228541365575019;0.152335255770796;0.0250961300879963;0.244935297236833;0.0192836536082354;0;0.0171699554508524;0.398081664643441;0.00634042624948241;0;0.170397112297706;NA;0.0268611054750502;0.0959957804979871;0.0142313613392964;0.624256519815088;0.040094824313231;0;0.081701318748427;0.318481364834484;0.200821099299976;0.596077190368527;0.205278446278047;0;0.0328016671388606;0.219435409025474;0.0112508790092602;0;0.0526912830363513;NA;0.0499402628221585;0.24384462061931;0.0172629647004434;0.692305615083842;0.113466412940886;0.00743127718477887;0.166986757302571;0.320032647588317;0.151831275824212;0.357811896439779;0.112756065682777;0.028910567194754;0.0919658167080903;0.32528364966029;0.0532150429485864;0;0.157008729991464;NA;0.0374472809503536;0.0590635737754366;0.00864364759104401;0.716760886615875;0.0723775223886977;0.00218844054766204;0.106754633267779;0.385005100229939;0.201624152448497;0.412042152737052;0.152061189538898;0.018672412908658;0.0635175783434845;0.266747473388947;0.04580066756528;0;0.0717661698975391;NA;0.0592057150094711;0.328056240456496;0.0219485381380747;0.675372194093587;0.139399677170992;0.00990010203695484;0.203117178180778;0.269200284811476;0.0855646713966454;0.288756800889783;0.0392603835454393;0.0348830686575078;0.112406533835098;0.363531759005765;0.0571151111557187;0;0.202729867022336
"110";NA;0.071109405981541;0.237308820296415;0.0195180014589707;0.584247582874964;0.149592700993318;0.020629959721125;0.226798368600835;0.483578550274631;0.155647648476263;0.0555545634832056;0.0521559018255662;0.0291241186255359;0.0963932916061417;0.486539040669131;0.0713183673664051;0.00668153104781061;0.0818862451383451;NA;0.0766385633200095;0.175615535550049;0.0163715366073058;0.724853257492825;0.158569283554776;0.0129362644830535;0.195524760510758;0.397894116431943;0.125568096819118;0.0453257296544411;0.0376521855252777;0.0362530786869986;0.140422104196379;0.402590252694506;0.0904862149835035;0.0239045721866879;0.0671580529916752;NA;0.105969946822812;0.429323326315399;0.0291865011923638;0.397249804792158;0.245944889942623;0.0238824280668941;0.265804160712077;0.522174938757756;0.0812403840463596;0.0735854252879931;0.0238824280668941;0.0594418483337567;0.140896599859088;0.433435885301006;0.106144555520604;0;0.0794425019187532;NA;0.0882106539219044;0.292064354726124;0.0211609577287196;0.572572789256959;0.205044975403395;0.0185524612350499;0.217888400458359;0.504656677923813;0.138315441062899;0.0556573837051496;0.0455725664594493;0.0417054956921425;0.122954440693354;0.427307241568338;0.0740182189859675;0.0111943415709911;0.0687761494281174;NA;0.0619342061880784;0.186952998867615;0.0184853602267732;0.710571053998521;0.128044171607876;0.0192836536082354;0.18316956291158;0.421217029089091;0.16531782496023;0.0471641347995517;0.0459771992140799;0.0283552482003334;0.0825067887161693;0.425305092975093;0.06217713928701;0.00708881205008336;0.0626869064574575;NA;0.0440559674736828;0.15353774670239;0.0110617751377576;0.831510242089911;0.0982548138200799;0.0079555728417573;0.121297486242611;0.311082226909115;0.206936668597246;0.0561793391155496;0.0381535870205102;0.0071156806696482;0.0546565803188591;0.328870974917915;0.030328719452504;0;0.0470209577118015;NA;0.0775912237946422;0.23880298505597;0.0188077468954573;0.677296719149845;0.17132930672621;0.0163451576653294;0.199363414758773;0.435880192585712;0.145374794396316;0.0523431083813798;0.0407516443522582;0.0368943631175651;0.120060101035675;0.407970953019284;0.0778760336490979;0.0159289467097979;0.0660769941373611;NA;0.0647571354372498;0.14894584888604;0.0142500924242482;0.78311319968757;0.134085521974094;0.0108543121363826;0.167603687813193;0.360673327322864;0.15224690070391;0.044474367321627;0.0365541638743348;0.0304185363934861;0.118025745616592;0.364165976221761;0.0762256179219703;0.0200573889271438;0.0601164259943113;NA;0.0853807658279681;0.29094518121863;0.0214801352176616;0.590313237175215;0.19468432905516;0.0197534502800343;0.21765785584236;0.485562239942592;0.138484632820787;0.0566844768182528;0.0454595886749598;0.0404551085942566;0.118696106100111;0.432388457392183;0.0753969308383492;0.00912237650618882;0.0687447724234539
