"ID";"Distance_traveled1";"Hang1";"Unknown_behavior1";"Rest1";"Rear1";"Walk1";"Groom1";"Micro_move1";"Eat1";"Drink1";"Distance_traveled2";"Hang2";"Unknown_behavior2";"Rest2";"Rear2";"Walk2";"Groom2";"Micro_move2";"Eat2";"Drink2";"Distance_traveled3";"Hang3";"Unknown_behavior3";"Rest3";"Rear3";"Walk3";"Groom3";"Micro_move3";"Eat3";"Drink3";"Distance_traveled4";"Hang4";"Unknown_behavior4";"Rest4";"Rear4";"Walk4";"Groom4";"Micro_move4";"Eat4";"Drink4";"Distance_traveled5";"Hang5";"Unknown_behavior5";"Rest5";"Rear5";"Walk5";"Groom5";"Micro_move5";"Eat5";"Drink5";"Distance_traveled6";"Hang6";"Unknown_behavior6";"Rest6";"Rear6";"Walk6";"Groom6";"Micro_move6";"Eat6";"Drink6";"Distance_traveled7";"Hang7";"Unknown_behavior7";"Rest7";"Rear7";"Walk7";"Groom7";"Micro_move7";"Eat7";"Drink7";"Distance_traveled8";"Hang8";"Unknown_behavior8";"Rest8";"Rear8";"Walk8";"Groom8";"Micro_move8";"Eat8";"Drink8";"Distance_traveled9";"Hang9";"Unknown_behavior9";"Rest9";"Rear9";"Walk9";"Groom9";"Micro_move9";"Eat9";"Drink9"
"100";NA;0.0762202322846356;0.0924211375534118;0.801720619905059;0.333889417108633;0.168192420983202;0.203890727036392;0.378499543938833;0.0263899331455874;0;NA;0.113199220653046;0.300342378439474;0.510494331481403;0.13791159430279;0.224361463404452;0.444976467686924;0.604522062125962;0.053289366596837;0;NA;0.163049640248561;0.21444156589893;0.434835004894364;0.219021392494821;0.184591641398179;0.553212838285993;0.585301441803946;0.0377123616632825;0;NA;0.165211694278834;0.194957313837877;0.699215457236965;0.265637110269909;0.172019310761478;0.31122953945962;0.481019871688337;0.0552052447473883;0;NA;0;0.0717570813715843;0.864443741127518;0.301559319953117;0.132151377592763;0.143898810529107;0.320280446623131;0;0;NA;0;0.0625411257099142;0.9296748671712;0.135478523684556;0.057552031127666;0.191804665052404;0.263031659707418;0;0;NA;0.120808478627598;0.222384692820557;0.683629082008064;0.216320914727226;0.180362559217361;0.35967843667764;0.500070483987083;0.0452016249156064;0;NA;0.0946612724464553;0.262238048967424;0.660624391230309;0.132411708395045;0.189350014248695;0.388866328288521;0.527315338029381;0.0445624909855461;0;NA;0.13573314222847;0.173722135866619;0.733018257031166;0.265016856728849;0.160575709506723;0.314027128522344;0.451925556121297;0.0431749657776693;0
"101";NA;0.336548482320721;0.110383530517572;0.0847440122902357;0.211893391883299;0.313989308280212;0.427363874177943;0.730592144053288;0.084603416569534;0.015526475085203;NA;0.188947109268732;0.084765471656714;0.0211774608601893;0.19914294478568;0.229339558289958;0.398892405938182;0.835210008067287;0.0866977411268501;0.0130267789455786;NA;0.705664908411183;0.124721912892465;0.0235702260395516;0.27429370579187;0.348159180282259;0.319107551821685;0.421997015962769;0.0977904032252806;0;NA;0.461512894778449;0.145060699420245;0.0225374467927604;0.266929694841739;0.342741904888723;0.432526721809607;0.616870859643269;0.0888711344006448;0;NA;0.399480399537625;0.111664729101418;0.241401546945482;0.22180921978865;0.333686579994374;0.461579111726159;0.620825084540436;0.102285441573026;0.0138186386402332;NA;0.212102196528353;0.0476892189428127;0.818875425217607;0.0905911201766063;0.144461753804376;0.320824360113434;0.385447298930949;0.040094824313231;0;NA;0.372647183234011;0.109860788331812;0.297473041899184;0.221605049620599;0.285375033143251;0.405567205730829;0.676448924501863;0.0865646143982815;0.00952398654464622;NA;0.164577128878172;0.0729236035818403;0.436473309801788;0.172264015820453;0.199951614853532;0.367753151259439;0.751876221168991;0.075338295258537;0.0110415497113869;NA;0.495153581109747;0.133202663663409;0.133497356347013;0.253507981748083;0.341105867920668;0.424426403058881;0.590906588551776;0.0927466535653595;0.00725979179979851
"103";NA;0.162614428575549;0.763795737466129;0.531949469494273;0.14211413923825;0.140566456067686;0.11132321026119;0.227839229031601;0.0534800808490324;0;NA;0.357621385763709;0.156577989087441;0.410429991323463;0.227739495427951;0.317872703382275;0.33853237166727;0.626917059905056;0.134871337866048;0;NA;0.0210818510677892;0.890368213468762;0.421584313433663;0.0787400787401181;0.0413655788199695;0;0.144837073216003;0.0133333333333333;0;NA;0.0327773175845242;0.824148886306555;0.506411688908664;0.16258151351864;0.0427539833356026;0.0964620598429223;0.158722973939315;0.020922740483503;0;NA;0.125400530829532;0.839992821218427;0.413203362069406;0.135159190217194;0.0230794999205554;0.0522844942761096;0.150420961510162;0.252146563425394;0;NA;0.209016180505434;0.31230056927521;0.791278941252197;0.0953120568745319;0.111036543192098;0.323789534184256;0.314702994398757;0.0858317459195311;0;NA;0.232523478211985;0.620822076061502;0.499685615448068;0.176066745147592;0.196690665882021;0.238780317656734;0.407529386058543;0.133596857376032;0;NA;0.311890050512576;0.13817422972025;0.584934310968461;0.193667556671536;0.270678511522784;0.334689548712077;0.55165984537145;0.118678222171777;0;NA;0.0709945203097276;0.843905019491681;0.459619533505934;0.144794081150438;0.0416377615874565;0.0768364318735622;0.15372700674529;0.138601428517368;0
"104";NA;0.216712449375401;0.31976553910639;0.23519875080653;0.204531986088566;0.212664502153487;0.337647674923066;0.768608436443049;0.0596617449419962;0;NA;0.108935452452654;0.128069758103875;0.500801752402666;0.133826433505208;0.147618035814298;0.441721365196498;0.694184568806353;0.0646604314132857;0;NA;0.132469423446123;0.180616229121921;0.610913099233283;0.162754074876449;0.184611704616694;0.262325779927964;0.662833424133204;0.0740870359029762;0;NA;0.182345252596628;0.287454184355685;0.400765766584212;0.210707524352391;0.196174780986423;0.241528134176947;0.76113181343766;0.0541818467258166;0;NA;0.148515828866103;0.216559050712643;0.424125862296414;0.19377238888311;0.208961698942152;0.28913896318812;0.76470727695667;0.0318602475960941;0;NA;0.0755011386730576;0.244284885912395;0.628849327576367;0.163609084373245;0.148820963996658;0.499104683640684;0.486809123130277;0.0575886768054496;0;NA;0.138943175507946;0.215745827371301;0.489417242852943;0.173722825312457;0.175325997863324;0.368262235061531;0.703134920907612;0.0576238087153741;0;NA;0.0996694205829448;0.15743703979462;0.549104968027339;0.129216257153203;0.141711103217448;0.439735465462022;0.655321667203133;0.0638317567015202;0;NA;0.169148420520519;0.264360112480561;0.440672583074871;0.203158144367254;0.19843120271241;0.26684055818999;0.743074046359197;0.0508912704248517;0
"105";NA;0.0721894003563509;0.044286674336752;0.904069832427098;0.105475115548645;0.115508709216067;0.0718173940994666;0.379720291793841;0.0394153704609183;0;NA;0.172102957008427;0.117100703884731;0.0201458421703626;0.249699753170083;0.223228592831098;0.321341168190319;0.854179969226048;0.105799871334757;0;NA;0;0.074436152108641;0.8099154048189;0.17598400600728;0.0678232998312527;0.214683229174728;0.506271775937698;0;0;NA;0;0.0332077836091266;0.917279585474436;0.0679942992352145;0.051946248164932;0.0968682540702399;0.375162454368664;0;0;NA;0;0.0263337679925114;0.952361078998202;0.0489076660554864;0.0251627865934147;0.0948948108466851;0.283304264939064;0;0;NA;0.0268611054750502;0.0462062885010949;0.738712530374059;0.119138964352575;0.0818045421866223;0.400126562255975;0.515228022929474;0.0227812936808284;0;NA;0.105262469643367;0.0783748072536097;0.700750364451602;0.169030850945703;0.143172609984213;0.253793328400467;0.611111036344192;0.0648975734578003;0;NA;0.152344556002232;0.104002865082212;0.349232336552499;0.218640952478935;0.198207431145841;0.38455690992768;0.774340375703477;0.0918149544231681;0;NA;0.00471077497150708;0.0436859299038863;0.901379227767926;0.105226348285756;0.0505082810437959;0.141552059921619;0.389651147365885;0;0
"106";NA;0.0464194130161283;0.109462974823192;0.905604244479368;0.137667646716216;0.138207056535441;0.178469018253002;0.292536119056059;0.100044632896666;0.00668153104781061;NA;0.139995285163418;0.198233119424993;0.552345135322881;0.189993920347407;0.224496503019505;0.422811585654528;0.601073846525448;0.0967389055219468;0.00444994159489985;NA;0.237002891059097;0.432392140265018;0.434536790412759;0.211011672487391;0.246531494494675;0.299369708257569;0.587158884421888;0.165260736749874;0;NA;0.324823710300835;0.176676833300888;0.726333647910438;0.201597628979175;0.121237010431686;0.113109021716443;0.494749373274883;0.149155237517373;0;NA;0.15690686885582;0.199051351505116;0.904874201164448;0.146734414077635;0.102039503632209;0.109941357902995;0.258574885718409;0.0764584602735609;0;NA;0.225850478898242;0.210855200580432;0.336775476421588;0.20220305623152;0.214996810887936;0.507022415636435;0.660069680505295;0.106021254138564;0;NA;0.227305733933323;0.217397103511077;0.646435966507579;0.190569806550019;0.184581571950092;0.328781716301515;0.5388676570212;0.118415118213015;0.00271662912462081;NA;0.165880328926923;0.183938395484285;0.501239842101907;0.189109629863949;0.222692510028938;0.453238664895573;0.621603414242313;0.10050638072804;0.00379049021789452;NA;0.280211926931121;0.250866275370673;0.741550025372159;0.197525140753711;0.147081328674199;0.149296392630631;0.453181081827663;0.140848101521694;0
"107";NA;0.198378846318519;0.474401251704765;0.680434472545719;0.261400759644759;0.159285981208403;0.237202194240232;0.276930453707201;0.186389568990787;0;NA;0.447693023068587;0.28090612457738;0.532921458123102;0.309322692431068;0.197639535869253;0.334293007975815;0.425497573222788;0.0435245843052394;0;NA;0.493678557888145;0.307209664199839;0.218276073916599;0.180882609773628;0.362317642510096;0.388930156540563;0.46774478637948;0.067275002236536;0;NA;0.341679961841697;0.421738059475736;0.446497555238269;0.256803823653272;0.266149247393363;0.3961911389044;0.413017099498146;0.0645141212935771;0;NA;0.236225199880594;0.187480875629938;0.809152005604759;0.204930841788755;0.181303672813168;0.232357375068543;0.275078791818894;0.200652202910069;0;NA;0.202859307733654;0.117857097192531;0.926433203751171;0.146736653804086;0.136656889636901;0.0739483227015985;0.183622709864709;0.0266244391395137;0;NA;0.371830351878522;0.30799993610325;0.604111782297329;0.256984117035205;0.22634373928802;0.32786311006606;0.384700007721548;0.0907072118300567;0;NA;0.384899349932608;0.242168523697304;0.675915726230362;0.271560694372307;0.173155302028814;0.288190284094977;0.376878437061394;0.0378416746083567;0;NA;0.347557357143903;0.350606106195173;0.553107474137979;0.233155602345782;0.262834226824759;0.358629177189185;0.386285941342633;0.119395146926372;0
"108";NA;0.0255883157859579;0.0595618925792242;0.888384033217724;0.0627257826537367;0.131067049362421;0.171746976129199;0.393605888215732;0.0293277862720501;0;NA;0.198461283017017;0.108482288698101;0.750754194644585;0.191656626243041;0.164552860531105;0.369713518384218;0.411725724589995;0.116048275049227;0;NA;0.168303077588991;0.231980203497658;0.84401597316814;0.127104506432917;0.127337405403184;0.218784521085626;0.337056979466985;0.107393357957247;0;NA;0.283515347699119;0.294684175984401;0.614590082159963;0.389297076624014;0.192160473177923;0.196110892197321;0.46784312860451;0.0934531990769227;0;NA;0.0241436238552609;0.0420177835844947;0.929746637918238;0.0578509608247063;0.0892177056137114;0.152214254357076;0.311633723928344;0.0344373292843857;0;NA;0.051064615309516;0.0951126358698449;0.797712975675576;0.0901007406180194;0.142358079450413;0.29003855410824;0.487813514897297;0.0395117885522683;0;NA;0.201559204105503;0.186990322773875;0.756249923363657;0.246920699516371;0.159917758289752;0.28040171832562;0.421624900681141;0.0932621248776605;0;NA;0.171089464720279;0.099890728522843;0.771674466003302;0.168144445658749;0.152945129786947;0.354111651500477;0.420494666413774;0.100860495270313;0;NA;0.219498019330608;0.236060282074305;0.755041615383965;0.295548730740391;0.160644794140426;0.188320557706597;0.412734193595717;0.0813490052581813;0
"109";NA;0.0196698948117361;0.107432149129889;0.222251734151465;0.239791576165636;0.234203310130729;0.24935631419431;0.873597515477018;0.0299304749934466;0;NA;0.0691444313083301;0.345009119469336;0.727825949142306;0.125296926250771;0.121066687644219;0.376825263101566;0.412981526822446;0.0586468735936787;0;NA;0.102704177851479;0.138697646112099;0.782318491550738;0.158043594548396;0.207863915597218;0.233412684919825;0.480447322429452;0.0684754619472471;0;NA;0.408301492288291;0.327352356919296;0.423592070596638;0.300475813145941;0.191616262305551;0.324898287534896;0.553966482583768;0.0834610550052527;0;NA;0.202844099355185;0.245072033303553;0.220248070888982;0.185098099754328;0.228541365575019;0.152335255770796;0.826013412393489;0.00634042624948241;0;NA;0.0959957804979871;0.596247053261655;0.615064059646111;0.0714526782707794;0.081701318748427;0.318481364834484;0.378270548146346;0.0112508790092602;0;NA;0.243502633123974;0.358305159137678;0.583792285693997;0.200467116197687;0.166986757302571;0.320032647588317;0.537128906954901;0.0605612226721215;0;NA;0.058065889380759;0.41213861448291;0.699809087266441;0.109123993589914;0.106754633267779;0.385005100229939;0.403704113794067;0.0494606930122972;0;NA;0.327755927818346;0.289758934990523;0.468084498301001;0.253444144439044;0.203117178180778;0.269200284811476;0.625042208468422;0.0669250655681001;0
"110";NA;0.236441878491865;0.0623927651483499;0.494643931578685;0.185877904114758;0.226798368600835;0.483578550274631;0.60797282207427;0.077035860542502;0.00668153104781061;NA;0.173483712893908;0.0498978548473514;0.693177638196183;0.1904523794641;0.195524760510758;0.397894116431943;0.493861640267688;0.0974784120527542;0.0239045721866879;NA;0.42880540350382;0.0826863775783958;0.331729474789993;0.2801322439029;0.265804160712077;0.522174938757756;0.512495709105795;0.121655250605964;0;NA;0.291377049191115;0.0623676543632751;0.518206533822091;0.234426369335732;0.217888400458359;0.504656677923813;0.52746457751651;0.0849590790485746;0.0111943415709911;NA;0.186441596784959;0.0542035372516062;0.645764450316934;0.156050500780901;0.18316956291158;0.421217029089091;0.552299896686028;0.0683375208097189;0.00708881205008336;NA;0.153042284772118;0.0578080630353477;0.805877669727485;0.11814315852885;0.121297486242611;0.311082226909115;0.444288650612742;0.0311522733523751;0;NA;0.237821790381158;0.0579715147069053;0.635167545569886;0.200519226507098;0.199363414758773;0.435880192585712;0.508863722972285;0.0861734915549218;0.0159289467097979;NA;0.147127671510623;0.0479463301485384;0.756750590312751;0.162248921856751;0.167603687813193;0.360673327322864;0.46006204812243;0.0820708973017113;0.0200573889271438;NA;0.290343906275359;0.0637551952321836;0.531924862341542;0.224203526849351;0.21765785584236;0.485562239942592;0.536487437156302;0.0855646713966454;0.00912237650618882
